Date,AAPL,ADBE,AMZN,AON,BA,BK,CAT,COST,CSCO,CVX,DIS,FDX,GE,GOOG,GOOGL,GS,HD,IBM,INTC,JCI,JNJ,KO,MCD,MRK,MSFT,NVDA,PEP,PFE,PG,SPGI,T,UNH,WMT,XOM
2009-02-05,2.791782716341928,19.639999389648438,3.057499885559082,31.302751556444953,31.631455941855158,18.888975961440163,19.939866361511204,30.103258300800515,10.231183255452144,37.552675236758716,16.050661209543374,42.45269882302973,36.756710164734145,8.45089638575094,8.490687790885417,65.68790696757247,14.375152000123006,50.6497017448697,8.634514015223097,7.236831779609494,35.810064152934146,12.744726789274273,36.500755716620546,15.544677476351035,13.588671159821283,0.19463339805268465,31.47486022930681,7.3502171562040495,32.73038590113242,17.452587582055006,5.679680360324911,22.778286789533187,11.108387562069023,42.67626852402434
2009-02-06,2.919681415797672,20.93000030517578,3.1589999198913574,33.98151580114845,32.21484815532434,19.5655696529571,21.27357769696868,30.981414264277472,10.810557351949914,38.13057763722226,15.957095882390488,44.08290790672334,36.12697125805982,8.836368217602775,8.87797488004921,71.36568223298951,14.984151150519857,51.135273723682175,9.134240308080125,7.458559746129377,36.014065525679015,12.898678840890426,36.89434533497954,16.311041754846126,14.065847145638896,0.2152659834249275,32.35364226414532,7.350220314843461,33.43768939093462,18.04975812728109,5.820689775423265,22.865711958080364,11.50166889675147,43.57694295205548
2009-02-09,3.009360169720995,22.0,3.328000068664551,33.96466263906046,32.4269905090332,19.98408951050651,21.98970587589579,31.45912939225658,11.185832796362154,39.09197829801858,16.858719746652373,46.273279041886106,37.58531417686614,9.203745978116178,9.247081928294026,73.4475101840845,15.706925108031433,53.025699366128975,9.260752999459667,7.760631974023969,36.13768373544947,13.076785072988908,37.4719993590243,16.664330968647292,14.418233386385467,0.22535295100895728,32.9601058291699,7.643420184765547,33.73186892486883,18.542440496462692,6.0379835923309875,23.541271823097638,11.671227298208356,44.45060007654406
2009-02-10,3.0493843341977747,21.31999969482422,3.307499885559082,34.63857929354683,31.282945371041347,19.328418795310924,21.588932945197005,31.473178768142006,10.922478938990793,39.06573491964578,16.399401111300357,45.78000791100734,41.56258895521561,9.32025445197223,9.364140292829513,73.27339526806335,15.325455430152502,52.832239545700624,9.349313502563675,7.802411267843874,35.84096895273533,12.681335126112188,37.45295262103273,16.561060162812698,14.131916497896741,0.22306047008719207,31.51199401440955,6.945805774491945,33.01204851390428,18.594687010792242,5.940895083682444,23.26309884595335,11.539348229325325,43.836834062160825
2009-02-11,2.9001203312788237,20.43000030517578,3.1549999713897705,33.939385705755086,30.691988892121234,18.32398731263246,20.596867952741228,31.143920804655522,10.652541868585127,37.5474282388804,16.11871064360103,43.815370783851144,39.60708405088834,8.898094142112305,8.939992315371837,69.45794619452225,14.964077282718213,51.67145996819567,9.020379911714976,7.439280794675823,35.161001703869374,12.364377842486972,36.49441614636902,15.816436331802892,13.904347083922632,0.19669668020534367,31.029303830101743,7.168233627115598,32.42366068188594,18.325962179230267,5.751341016393838,22.094778576102126,11.299143513720573,42.36049447989511
2009-02-12,2.8838697617868396,19.950000762939453,3.1624999046325684,33.661412838476565,29.987370547758758,18.428604028434556,20.202666810916824,30.67150055318275,10.514287137100448,37.0871748835241,15.591342054194682,43.338834881057124,38.94420660098909,8.754564870284794,8.795785760401971,70.13927165077942,14.52238540799369,52.18552932933934,8.73572603475038,7.51961617336299,35.18571977328877,12.874532423286736,36.050056298122406,15.887090389869302,13.926364119174423,0.18271245421533028,31.258274206061635,7.228896382468518,31.87909340219926,17.9975144684466,5.5872137820861765,22.094776143907765,11.299142260291568,40.679557190468294
2009-02-13,2.978964600279586,20.959999084472656,3.198499917984009,34.66382559500683,30.22225052938996,18.142621873750088,20.636283836022045,31.22147472241831,10.665712475842694,36.95992528910964,15.923072768328627,43.64818846022753,38.28133226417979,8.97841047099361,9.020686998041626,71.91828574104481,14.57591713517415,52.395567368882666,8.79898128724727,7.4553485287102195,35.674075710099615,13.342424958973893,36.22146605255903,15.90883313320211,14.146606309604268,0.1863803847834067,32.223673646178085,7.3401100131077195,32.154508418938356,18.288636054001856,5.619576666238556,23.382313811593246,11.244980388858782,41.464736391753725
2009-02-17,2.9151662386906114,20.079999923706055,3.0834999084472656,31.740774189746688,29.919197650559767,16.405786540723398,19.907019805498262,29.719637108292122,10.323353806330493,35.645051565723016,15.370187612655096,42.41924937908342,37.12129624678592,8.589715962635957,8.630160615111958,69.8440736025116,13.853138342920444,50.70413547510256,8.577582984769682,7.317170035673878,34.660279347300275,12.98018430361266,35.485091969841314,15.294659340544856,13.667057646468106,0.18340017751226986,31.839983361956445,7.218784203549821,31.2969776422659,15.295276461972035,5.4600737177085605,22.40474151060475,11.193170643474655,40.20957979098111
2009-02-18,2.86039683385558,20.329999923706055,3.1135001182556152,33.484497219546974,29.373690142424255,16.559246154124125,19.158035011462548,29.75489051975397,10.17192901363011,35.252692084500474,15.268115547398803,41.37424540333571,36.69041434913235,8.607812590736806,8.648342061072167,66.3843635216179,13.551987389920452,50.3946050990769,8.425765349403383,7.551755983046479,34.43156697088488,12.91377576393167,35.548579233210006,15.604463024807982,13.467479010304721,0.1795029108718871,32.347446195351246,7.132850361919298,31.196831083160998,17.07188915106764,5.39766148328557,22.60343806859732,11.525222320423634,39.54053050410021
2009-02-19,2.8098391737134474,20.459999084472656,3.1419999599456787,33.55190086752024,28.97214341763069,16.838248897907697,19.020072571072525,30.135630730712155,10.178513225292924,34.98759555777008,15.123513220373756,40.2288861468667,37.32499483323957,8.8614065255734,8.903129893334725,65.41537149402693,13.351216033791653,50.33378142062418,8.432093590972245,7.487485547406763,34.777726124487,13.013387773350477,35.497796397999274,15.724037125290359,13.526612972086198,0.1879851729496734,31.7285970133037,7.228893207115347,32.235892353766644,17.02709077081064,5.3768576273064,22.71469825838674,11.64296930143551,39.739584436858216
2009-02-20,2.6903676856485514,18.979999542236328,3.053499937057495,32.246212079856264,27.828102574149693,15.582714205900928,17.173911664075398,29.987563650366116,9.849322376268859,34.717206642617654,14.672700578700216,39.29256982090256,33.128489089211136,8.379998408622521,8.41945724875244,62.37768674791812,13.170528690771471,48.670016712369254,7.92604331609941,7.130783426346117,34.287045542697584,12.971127501999566,34.83759952007846,15.272912979125977,13.134863322381838,0.16781114557236929,31.889514826211627,6.991304927587042,31.447194720938715,16.42244824964706,5.346804030912138,22.35705295989781,11.77248778644761,39.225344207291464
2009-02-23,2.758077615375284,18.09000015258789,3.2079999446868896,33.34129104118359,27.828095293377416,16.12678152639899,17.909744487459108,30.177945600049135,10.007333045668634,34.98760226589122,15.063973443616685,39.56845483156743,32.68495774175584,8.601862336158309,8.64236534499873,65.84861905958209,13.003220314010088,49.36093560213082,8.160089198820854,7.085796823783393,33.76347269829454,12.9862254571867,34.75507414229324,15.012024651761383,13.319645118209303,0.1774396801312547,31.846174449543984,6.925585642306112,31.603703924872637,16.176437785829613,5.501684162227409,21.141046446287046,11.857269637843286,39.94968931961877
2009-02-24,2.6316853804894293,17.309999465942383,3.0985000133514404,32.5326215927598,26.09310656123987,15.226975010920288,16.58918116222278,28.993375931791228,9.474048848412284,33.54547564819118,14.55362083821286,37.52857289303732,30.535521148973363,8.205730998003256,8.244368258185695,62.05800936207076,13.150446135338612,46.77957084848053,7.698317069992075,6.619837584824,34.03148675147154,12.895657944403883,34.41863704705474,15.169646923963526,12.58788339111383,0.1673526635384765,31.487244528961764,6.758765511029042,30.84629045267506,15.044679799575475,5.245091962479084,18.891830930118676,11.487541463466645,38.55076717675305
2009-02-25,2.7042114504375347,17.540000915527344,3.244999885559082,33.24863857013625,26.721949161029507,16.789431959283913,17.108204497138246,29.768993673455302,9.822991904030978,34.621769175728176,15.123517219518321,39.058477596370196,31.013180391688344,8.481635297145715,8.521570515743347,69.68489791592262,13.618915899862333,47.53685137482601,8.046227151456012,6.664826204173281,33.856975116762726,12.962073285368826,34.53289402963887,15.321831951074747,12.573102120456404,0.18087842289825062,31.88331330566583,6.7890980027763685,31.040339858045872,15.40684834101188,5.423087549651461,19.154107931144594,11.532282188206466,39.47969010447134
2009-02-26,2.7686106725585615,17.469999313354492,3.2060000896453857,32.83587343655185,26.138566170596626,17.110284316003625,16.687731396202143,29.860646731334175,9.908576040355818,34.12338469026687,14.919372391103025,37.394814391001795,31.66141422540305,8.576082275202372,8.616462455765488,70.25577787381575,13.752758073315777,48.00668448163915,8.425768191955118,6.867275584551036,33.962925319404974,12.910755209073665,34.930766587763,15.310970825853671,12.602662066286175,0.18981921627703516,31.641961828436642,6.677880778901647,31.35956783143049,15.406846070026551,5.559476496556628,18.55007380461341,11.659452403448213,39.68428121728106
2009-02-27,2.646129951662711,15.710000038146973,3.062999963760376,31.235347923219898,24.47175953041392,15.268825733675575,15.603685030793487,29.113240362763896,9.414793538899637,32.824402561751995,14.187868089535906,35.68098774705492,29.341390104119263,8.253574851997959,8.292434982016092,67.46229170255815,13.49845461927276,48.70867982152607,7.907064361339869,6.39488709622013,32.15539072697254,12.364377289217073,33.04072080489079,13.843462377018794,12.040906016009554,0.1845464023794562,30.416634676774265,6.303800482200197,30.458210141436027,14.690068538970362,5.418463230590155,16.04653041414103,11.273238077161096,38.58946879362311
2009-03-02,2.651848620103486,16.489999771118164,3.197000026702881,31.850289548468528,23.456525029809825,15.038641390124821,15.813930771030693,29.4093946478946,9.434545272210295,31.477709860889142,14.01774837822137,35.45526204484522,28.283751142760174,8.26299513388341,8.301900497771118,66.87620684506048,13.618912299136253,50.39460759665187,7.913389093750697,6.359541688324371,30.559778815792992,12.210430215133217,33.18807751141191,12.94664768538579,11.796985716740195,0.18523408253435983,29.27794706035252,6.10664788393672,29.619451290170833,14.47880979825727,5.270521105539812,15.25175381201879,11.49460612873382,37.04676832688363
2009-03-03,2.6762235382497943,16.149999618530273,3.137500047683716,31.3954140250192,22.5018945829818,15.847763187746565,14.880989365402433,29.127350226577356,9.539885961114367,31.005831424411,13.745558126417784,34.07585922785082,26.74842980825264,8.182180289744021,8.220706845564402,67.23395482785187,13.103602283398978,49.83632744119683,7.894414839747927,6.311340134964985,29.90532676011695,12.017233228812088,33.40592937428364,12.870557755383219,11.848725473815053,0.17698113503893778,29.550228944791957,5.985324000028303,29.62571724897001,13.777129293682487,5.351427669737985,14.099329424664132,11.383919438664018,36.40536906404164
2009-03-04,2.7138407274830016,16.15999984741211,3.140000104904175,31.412255852522645,22.623117180900746,15.973318560575594,15.643114739993967,28.986326363835353,9.638643719688247,31.31334722541232,14.05177192999523,33.94209008141496,24.701370309657445,8.010887123976028,8.048606490866764,64.62313388345547,12.708758181942878,49.178536656869376,8.033576172918035,6.23742636505659,29.78067153411502,11.84819375210574,34.0209875076592,12.826560996501657,11.915247917175293,0.18546340418607002,30.43595680063574,6.121810956330365,29.375345334434783,14.154376859157242,5.332936155820687,14.393395175016963,11.294433856085496,36.25054058680983
